#sersic	abs_mag	color	mor
#mor	0:elliptical	1:spiral
1.444374999999999964e+00 -2.345243453979492188e+01 1.947681427001953125e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.407532691955566406e+01 2.206090927124023438e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.358167648315429688e+01 2.012329101562500000e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.347461891174316406e+01 2.336708068847656250e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.399007225036621094e+01 2.322330474853515625e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.392374801635742188e+01 2.225728988647460938e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.319807052612304688e+01 2.109670639038085938e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.310377502441406250e+01 2.343488693237304688e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.442080307006835938e+01 2.256101608276367188e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.307801246643066406e+01 2.290401458740234375e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.347627830505371094e+01 2.206918716430664062e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.366622161865234375e+01 2.396190643310546875e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.382967948913574219e+01 2.233255386352539062e+00 0.000000000000000000e+00
1.298124999999999973e+00 -2.343352127075195312e+01 2.287229537963867188e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.379348182678222656e+01 2.371582031250000000e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.306141471862792969e+01 2.369018554687500000e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.376780700683593750e+01 2.288448333740234375e+00 0.000000000000000000e+00
1.005624999999999991e+00 -2.342807388305664062e+01 2.400066375732421875e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.367720603942871094e+01 2.177419662475585938e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.348129081726074219e+01 2.190254211425781250e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.376408004760742188e+01 2.070817947387695312e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.336020278930664062e+01 2.137495040893554688e+00 0.000000000000000000e+00
1.005624999999999991e+00 -2.308240699768066406e+01 2.421449661254882812e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.353972244262695312e+01 2.405218124389648438e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.386703872680664062e+01 2.332885742187500000e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.346687889099121094e+01 2.002731323242187500e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.348531532287597656e+01 1.788978576660156250e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.367707061767578125e+01 2.223217010498046875e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.325837135314941406e+01 2.108770370483398438e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.316593551635742188e+01 2.365829467773437500e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.338646888732910156e+01 2.408790588378906250e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.352345275878906250e+01 2.276601791381835938e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.347873497009277344e+01 2.137008666992187500e+00 0.000000000000000000e+00
1.346875000000000044e+00 -2.319948959350585938e+01 2.630014419555664062e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.320020103454589844e+01 2.241003036499023438e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.350668716430664062e+01 2.080648422241210938e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.326821708679199219e+01 2.254886627197265625e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.357794380187988281e+01 2.381673812866210938e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.351314926147460938e+01 2.014768600463867188e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.380049896240234375e+01 2.508068084716796875e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.356177902221679688e+01 2.238756179809570312e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.325110435485839844e+01 2.126228332519531250e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.366231536865234375e+01 2.162336349487304688e+00 0.000000000000000000e+00
1.298124999999999973e+00 -2.315101242065429688e+01 2.331312179565429688e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.347740364074707031e+01 2.164297103881835938e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.332417488098144531e+01 1.960197448730468750e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.347911834716796875e+01 1.815797805786132812e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.317171096801757812e+01 2.281549453735351562e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.341022872924804688e+01 2.605918884277343750e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.341885375976562500e+01 2.261566162109375000e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.350534629821777344e+01 2.164484024047851562e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.352298164367675781e+01 2.227758407592773438e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.371117019653320312e+01 2.277202606201171875e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.356735038757324219e+01 2.310878753662109375e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.332743835449218750e+01 2.088642120361328125e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.365198898315429688e+01 2.423450469970703125e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.340799713134765625e+01 2.099903106689453125e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.311161994934082031e+01 2.236904144287109375e+00 0.000000000000000000e+00
1.298124999999999973e+00 -2.328836250305175781e+01 2.612665176391601562e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.301048088073730469e+01 2.424821853637695312e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.275888252258300781e+01 2.599372863769531250e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.406692123413085938e+01 2.387235641479492188e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.355673027038574219e+01 2.021501541137695312e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.358185768127441406e+01 2.366125106811523438e+00 0.000000000000000000e+00
3.231249999999999956e-01 -2.354708099365234375e+01 1.966209411621093750e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.365027046203613281e+01 2.342576980590820312e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.307560729980468750e+01 3.013784408569335938e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.365141868591308594e+01 2.827375411987304688e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.308404541015625000e+01 2.386585235595703125e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.332978248596191406e+01 2.444591522216796875e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.337030982971191406e+01 2.169235229492187500e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.328987693786621094e+01 2.701333999633789062e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.350011062622070312e+01 1.854188919067382812e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.322582435607910156e+01 2.147846221923828125e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.345245552062988281e+01 2.227087020874023438e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.315732192993164062e+01 2.282949447631835938e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.374629020690917969e+01 2.317802429199218750e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.334878730773925781e+01 2.263820648193359375e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.377898788452148438e+01 2.364866256713867188e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.370003700256347656e+01 2.321891784667968750e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.398067665100097656e+01 2.335203170776367188e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.321419334411621094e+01 2.201021194458007812e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.370935630798339844e+01 2.298961639404296875e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.389241790771484375e+01 2.418300628662109375e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.340402984619140625e+01 2.049779891967773438e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.330457878112792969e+01 2.838907241821289062e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.320371627807617188e+01 2.436697006225585938e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.326324844360351562e+01 2.055080413818359375e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.356805038452148438e+01 2.288633346557617188e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.316733551025390625e+01 2.367403030395507812e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.361717987060546875e+01 2.274375915527343750e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.352575302124023438e+01 2.388727188110351562e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.372266197204589844e+01 2.574840545654296875e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.349627113342285156e+01 2.187707901000976562e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.320480346679687500e+01 2.139902114868164062e+00 0.000000000000000000e+00
1.493125000000000036e+00 -2.335471343994140625e+01 2.658134460449218750e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.377621841430664062e+01 2.363910675048828125e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.370774459838867188e+01 2.249746322631835938e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.336013031005859375e+01 2.093708038330078125e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.380864715576171875e+01 2.439476013183593750e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.382109642028808594e+01 2.537019729614257812e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.352536392211914062e+01 2.309679031372070312e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.392610168457031250e+01 2.227291107177734375e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.324799537658691406e+01 2.620637893676757812e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.361055946350097656e+01 2.402740478515625000e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.392691040039062500e+01 2.633163452148437500e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.358459663391113281e+01 2.214027404785156250e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.319289779663085938e+01 2.470466613769531250e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.322794914245605469e+01 2.067029953002929688e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.353669548034667969e+01 2.169561386108398438e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.331176567077636719e+01 2.186079025268554688e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.327208518981933594e+01 2.143083572387695312e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.345345497131347656e+01 2.047574996948242188e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.325108337402343750e+01 2.091634750366210938e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.355925178527832031e+01 2.264602661132812500e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.385596656799316406e+01 2.282152175903320312e+00 0.000000000000000000e+00
1.395624999999999893e+00 -2.319168472290039062e+01 2.818971633911132812e+00 0.000000000000000000e+00
1.005624999999999991e+00 -2.344060707092285156e+01 2.624134063720703125e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.405309677124023438e+01 2.211103439331054688e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.368009757995605469e+01 2.134445190429687500e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.332743263244628906e+01 2.419322967529296875e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.341705322265625000e+01 1.890382766723632812e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.326438713073730469e+01 2.717252731323242188e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.340612983703613281e+01 2.223371505737304688e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.363802719116210938e+01 2.529973983764648438e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.324600219726562500e+01 2.156875610351562500e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.340686988830566406e+01 2.642940521240234375e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.366767883300781250e+01 2.302534103393554688e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.297466659545898438e+01 2.199165344238281250e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.398932266235351562e+01 2.521350860595703125e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.339360809326171875e+01 2.381925582885742188e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.317056083679199219e+01 2.378160476684570312e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.374538612365722656e+01 2.149204254150390625e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.319363784790039062e+01 2.426492691040039062e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.331016349792480469e+01 2.100700378417968750e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.381614685058593750e+01 2.417205810546875000e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.340565681457519531e+01 1.920433044433593750e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.386031341552734375e+01 2.508455276489257812e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.378961372375488281e+01 2.199705123901367188e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.368626785278320312e+01 2.040315628051757812e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.358353042602539062e+01 2.193132400512695312e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.381809043884277344e+01 2.333541870117187500e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.380738449096679688e+01 2.321893692016601562e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.364759445190429688e+01 2.525802612304687500e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.322704505920410156e+01 2.503143310546875000e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.393564796447753906e+01 2.396718978881835938e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.300795936584472656e+01 2.364376068115234375e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.336510276794433594e+01 2.317331314086914062e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.312604713439941406e+01 2.286941528320312500e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.378870010375976562e+01 2.058786392211914062e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.351033592224121094e+01 2.299568176269531250e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.336466979980468750e+01 2.095346450805664062e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.302964019775390625e+01 2.333663940429687500e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.327225303649902344e+01 2.354652404785156250e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.341791915893554688e+01 2.237741470336914062e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.390854454040527344e+01 2.166177749633789062e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.341112136840820312e+01 2.068067550659179688e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.353685569763183594e+01 1.990291595458984375e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.309227180480957031e+01 2.296308517456054688e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.365831756591796875e+01 2.061031341552734375e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.416094207763671875e+01 2.438171386718750000e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.326833343505859375e+01 2.098001480102539062e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.349241638183593750e+01 2.038660049438476562e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.338607597351074219e+01 2.302896499633789062e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.336948776245117188e+01 2.285280227661132812e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.361443138122558594e+01 2.372224807739257812e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.360269355773925781e+01 2.333440780639648438e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.326678657531738281e+01 2.190099716186523438e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.343061637878417969e+01 2.107124328613281250e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.340801811218261719e+01 2.231142044067382812e+00 0.000000000000000000e+00
1.785625000000000018e+00 -2.297049903869628906e+01 2.375556945800781250e+00 1.000000000000000000e+00
4.693749999999999867e-01 -2.332680511474609375e+01 2.218881607055664062e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.338274765014648438e+01 2.419527053833007812e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.422895812988281250e+01 2.509170532226562500e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.406946372985839844e+01 2.435020446777343750e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.352443695068359375e+01 2.162492752075195312e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.301171493530273438e+01 2.339643478393554688e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.339376449584960938e+01 2.559648513793945312e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.345741271972656250e+01 2.189437866210937500e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.349929237365722656e+01 2.484773635864257812e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.314230155944824219e+01 2.497270584106445312e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.322798156738281250e+01 2.143629074096679688e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.342616844177246094e+01 1.955589294433593750e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.330792236328125000e+01 2.447614669799804688e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.331182670593261719e+01 2.255800247192382812e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.357095527648925781e+01 2.199817657470703125e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.354973602294921875e+01 2.105230331420898438e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.396297264099121094e+01 2.301631927490234375e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.348017311096191406e+01 2.114215850830078125e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.318117523193359375e+01 2.459102630615234375e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.340387153625488281e+01 2.290773391723632812e+00 0.000000000000000000e+00
1.590624999999999956e+00 -2.295939826965332031e+01 2.683036804199218750e+00 1.000000000000000000e+00
1.005624999999999991e+00 -2.347113800048828125e+01 2.568645477294921875e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.344938087463378906e+01 2.114698410034179688e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.399786949157714844e+01 2.600986480712890625e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.340740013122558594e+01 2.316303253173828125e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.320995903015136719e+01 2.039731979370117188e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.323818016052246094e+01 2.184297561645507812e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.367877388000488281e+01 2.112173080444335938e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.318062782287597656e+01 2.031490325927734375e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.310039138793945312e+01 2.178937911987304688e+00 0.000000000000000000e+00
1.005624999999999991e+00 -2.310149192810058594e+01 2.241146087646484375e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.327153015136718750e+01 2.071842193603515625e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.307869338989257812e+01 2.356302261352539062e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.335441207885742188e+01 2.367277145385742188e+00 0.000000000000000000e+00
1.444374999999999964e+00 -2.275980949401855469e+01 2.590167999267578125e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.342834472656250000e+01 2.293252944946289062e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.313373947143554688e+01 2.350175857543945312e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.350308799743652344e+01 2.428167343139648438e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.346228599548339844e+01 2.250011444091796875e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.357807731628417969e+01 2.121110916137695312e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.324779701232910156e+01 2.278352737426757812e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.407800292968750000e+01 2.436464309692382812e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.347568321228027344e+01 2.471099853515625000e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.350910377502441406e+01 2.286088943481445312e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.291122055053710938e+01 2.557067871093750000e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.343104171752929688e+01 2.264497756958007812e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.330817985534667969e+01 2.430236816406250000e+00 0.000000000000000000e+00
3.231249999999999956e-01 -2.379463958740234375e+01 2.214847564697265625e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.338637161254882812e+01 2.267934799194335938e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.394654083251953125e+01 2.346681594848632812e+00 0.000000000000000000e+00
1.444374999999999964e+00 -2.311788940429687500e+01 2.389915466308593750e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.340620231628417969e+01 2.388475418090820312e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.358939552307128906e+01 2.452165603637695312e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.391143989562988281e+01 2.564764022827148438e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.343883323669433594e+01 1.976310729980468750e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.330912017822265625e+01 2.446411132812500000e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.371218872070312500e+01 2.309295654296875000e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.339230728149414062e+01 2.317270278930664062e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.340205383300781250e+01 2.084451675415039062e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.335780334472656250e+01 2.170040130615234375e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.317659568786621094e+01 2.495386123657226562e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.327199554443359375e+01 2.478126525878906250e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.382481765747070312e+01 2.412645339965820312e+00 0.000000000000000000e+00
3.231249999999999956e-01 -2.370839881896972656e+01 2.142829895019531250e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.315621757507324219e+01 2.268013000488281250e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.364160156250000000e+01 2.015745162963867188e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.350777626037597656e+01 2.229364395141601562e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.390717124938964844e+01 2.106567382812500000e+00 0.000000000000000000e+00
1.493125000000000036e+00 -2.374197006225585938e+01 2.323551177978515625e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.341035842895507812e+01 2.037710189819335938e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.317373275756835938e+01 2.244758605957031250e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.344457054138183594e+01 2.175027847290039062e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.375218582153320312e+01 2.272230148315429688e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.304261589050292969e+01 2.175580978393554688e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.381045722961425781e+01 2.196863174438476562e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.394289398193359375e+01 2.423978805541992188e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.341335678100585938e+01 2.038824081420898438e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.341388893127441406e+01 2.454986572265625000e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.349163246154785156e+01 2.187635421752929688e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.323231124877929688e+01 2.304531097412109375e+00 0.000000000000000000e+00
2.743749999999999800e-01 -2.305855369567871094e+01 2.172430038452148438e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.293005943298339844e+01 2.416236877441406250e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.334981155395507812e+01 2.275205612182617188e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.334866714477539062e+01 2.112943649291992188e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.325364494323730469e+01 2.363988876342773438e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.351115226745605469e+01 2.172277450561523438e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.376080513000488281e+01 2.398975372314453125e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.362952041625976562e+01 2.373954772949218750e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.363040351867675781e+01 2.191677093505859375e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.320633316040039062e+01 2.514192581176757812e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.332601165771484375e+01 2.141849517822265625e+00 0.000000000000000000e+00
3.231249999999999956e-01 -2.303859901428222656e+01 2.162805557250976562e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.384451866149902344e+01 2.202955245971679688e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.333069610595703125e+01 2.620853424072265625e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.293102264404296875e+01 2.505336761474609375e+00 0.000000000000000000e+00
1.395624999999999893e+00 -2.325527954101562500e+01 2.138616561889648438e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.329655838012695312e+01 2.008872985839843750e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.356496810913085938e+01 2.302135467529296875e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.358560752868652344e+01 2.535760879516601562e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.350485229492187500e+01 2.172981262207031250e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.333727645874023438e+01 2.194154739379882812e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.330949211120605469e+01 1.946548461914062500e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.349999046325683594e+01 2.036817550659179688e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.336828613281250000e+01 2.290584564208984375e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.342321968078613281e+01 2.457288742065429688e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.372161483764648438e+01 2.437713623046875000e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.313562011718750000e+01 2.201181411743164062e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.291935539245605469e+01 2.318052291870117188e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.325549316406250000e+01 2.265243530273437500e+00 0.000000000000000000e+00
1.005624999999999991e+00 -2.307442283630371094e+01 2.136386871337890625e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.306370162963867188e+01 2.400653839111328125e+00 0.000000000000000000e+00
1.395624999999999893e+00 -2.279934501647949219e+01 2.577201843261718750e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.373456382751464844e+01 2.360673904418945312e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.340633010864257812e+01 2.241573333740234375e+00 0.000000000000000000e+00
