#
# Columns: x1 y1 u1 v1 x2 y2 u2 v2
#
# To plot the image plane curves, connect each (x1,y1)
# to the (x2,y2) on the same line -- do *not* connect
# consecutive lines!
#
# To plot the source plane curves, do the same for
# (u1,v1) and (u2,v2).
#
 -1.482684874991e-01 -5.518959259939e-01 -1.975132358637e-01 -3.238555241920e-01  -1.466792967484e-01 -5.488268391782e-01 -1.978395484080e-01 -3.209639804431e-01
 -1.466792967484e-01 -5.488268391782e-01 -1.978395484080e-01 -3.209639804431e-01  -1.464125987250e-01 -5.483102565212e-01 -1.978961567067e-01 -3.204787082894e-01
 -1.464125987250e-01 -5.483102565212e-01 -1.978961567067e-01 -3.204787082894e-01  -1.432132693668e-01 -5.420842213848e-01 -1.986165998669e-01 -3.146633331369e-01
 -1.432132693668e-01 -5.420842213848e-01 -1.986165998669e-01 -3.146633331369e-01  -1.423532317297e-01 -5.404028031880e-01 -1.988232628615e-01 -3.131036444320e-01
 -1.423532317297e-01 -5.404028031880e-01 -1.988232628615e-01 -3.131036444320e-01  -1.397717656273e-01 -5.353416035915e-01 -1.994764177660e-01 -3.084378415531e-01
 -1.397717656273e-01 -5.353416035915e-01 -1.994764177660e-01 -3.084378415531e-01  -1.382989557287e-01 -5.324470806257e-01 -1.998709517373e-01 -3.057896579245e-01
 -1.382989557287e-01 -5.324470806257e-01 -1.998709517373e-01 -3.057896579245e-01  -1.363430579118e-01 -5.285989857982e-01 -2.004191337156e-01 -3.022927970579e-01
 -1.363430579118e-01 -5.285989857982e-01 -2.004191337156e-01 -3.022927970579e-01  -1.342266027769e-01 -5.244339044114e-01 -2.010429400559e-01 -2.985396684993e-01
 -1.342266027769e-01 -5.244339044114e-01 -2.010429400559e-01 -2.985396684993e-01  -1.329160678435e-01 -5.218563680049e-01 -2.014448471343e-01 -2.962342918178e-01
 -1.329160678435e-01 -5.218563680049e-01 -2.014448471343e-01 -2.962342918178e-01  -1.301129471641e-01 -5.163532583438e-01 -2.023435104692e-01 -2.913584731413e-01
 -1.301129471641e-01 -5.163532583438e-01 -2.023435104692e-01 -2.913584731413e-01  -1.294801830876e-01 -5.151137502115e-01 -2.025535426192e-01 -2.902692687685e-01
 -1.294801830876e-01 -5.151137502115e-01 -2.025535426192e-01 -2.902692687685e-01  -1.264472268124e-01 -5.091922749625e-01 -2.035954834267e-01 -2.851139844689e-01
 -1.264472268124e-01 -5.091922749625e-01 -2.035954834267e-01 -2.851139844689e-01  -1.260057905242e-01 -5.083336234940e-01 -2.037518525093e-01 -2.843732682500e-01
 -1.260057905242e-01 -5.083336234940e-01 -2.037518525093e-01 -2.843732682500e-01  -1.259051524515e-01 -5.081379975000e-01 -2.037876645730e-01 -2.842047605216e-01
 -1.259051524515e-01 -5.081379975000e-01 -2.037876645730e-01 -2.842047605216e-01  -1.223773840434e-01 -5.013142863166e-01 -2.050800001841e-01 -2.783868087883e-01
 -1.223773840434e-01 -5.013142863166e-01 -2.050800001841e-01 -2.783868087883e-01  -1.214163717398e-01 -4.994681169499e-01 -2.054439871862e-01 -2.768335152076e-01
 -1.214163717398e-01 -4.994681169499e-01 -2.054439871862e-01 -2.768335152076e-01  -1.187364932060e-01 -4.943530647191e-01 -2.064840078902e-01 -2.725789331559e-01
 -1.187364932060e-01 -4.943530647191e-01 -2.064840078902e-01 -2.725789331559e-01  -1.168417444915e-01 -4.907687652465e-01 -2.072400963486e-01 -2.696425389517e-01
 -1.168417444915e-01 -4.907687652465e-01 -2.072400963486e-01 -2.696425389517e-01  -1.150755361201e-01 -4.874537569958e-01 -2.079590851295e-01 -2.669614981151e-01
 -1.150755361201e-01 -4.874537569958e-01 -2.079590851295e-01 -2.669614981151e-01  -1.121545938471e-01 -4.820307842125e-01 -2.091752200561e-01 -2.626516011580e-01
 -1.121545938471e-01 -4.820307842125e-01 -2.091752200561e-01 -2.626516011580e-01  -1.113882150873e-01 -4.806207927001e-01 -2.094993685494e-01 -2.615471613104e-01
 -1.113882150873e-01 -4.806207927001e-01 -2.094993685494e-01 -2.615471613104e-01  -1.087771306410e-01 -4.758588248384e-01 -2.106176455478e-01 -2.578689480976e-01
 -1.087771306410e-01 -4.758588248384e-01 -2.106176455478e-01 -2.578689480976e-01  -1.076571615106e-01 -4.738366460395e-01 -2.111032315197e-01 -2.563320464896e-01
 -1.076571615106e-01 -4.738366460395e-01 -2.111032315197e-01 -2.563320464896e-01  -1.073281655717e-01 -4.732449891074e-01 -2.112464825664e-01 -2.558852892577e-01
 -1.073281655717e-01 -4.732449891074e-01 -2.112464825664e-01 -2.558852892577e-01  -1.038583672553e-01 -4.670715203960e-01 -2.127718357639e-01 -2.513054686758e-01
 -1.038583672553e-01 -4.670715203960e-01 -2.127718357639e-01 -2.513054686758e-01  -1.023364099026e-01 -4.644024370363e-01 -2.134478763935e-01 -2.493734429285e-01
 -1.023364099026e-01 -4.644024370363e-01 -2.134478763935e-01 -2.493734429285e-01  -1.000180204331e-01 -4.603824119889e-01 -2.144836233258e-01 -2.465212209158e-01
 -1.000180204331e-01 -4.603824119889e-01 -2.144836233258e-01 -2.465212209158e-01  -9.715559302145e-02 -4.554949801691e-01 -2.157689972218e-01 -2.431513224321e-01
 -9.715559302145e-02 -4.554949801691e-01 -2.157689972218e-01 -2.431513224321e-01  -9.613697620599e-02 -4.537757735321e-01 -2.162273674796e-01 -2.419924741573e-01
 -9.613697620599e-02 -4.537757735321e-01 -2.162273674796e-01 -2.419924741573e-01  -9.337654205964e-02 -4.491685348625e-01 -2.174699353733e-01 -2.389578649808e-01
 -9.337654205964e-02 -4.491685348625e-01 -2.174699353733e-01 -2.389578649808e-01  -9.176695105362e-02 -4.465161768595e-01 -2.181936218372e-01 -2.372591904356e-01
 -9.176695105362e-02 -4.465161768595e-01 -2.181936218372e-01 -2.372591904356e-01  -9.072870125921e-02 -4.448182645347e-01 -2.186596750408e-01 -2.361908600062e-01
 -9.072870125921e-02 -4.448182645347e-01 -2.186596750408e-01 -2.361908600062e-01  -8.616059807319e-02 -4.374626332650e-01 -2.206984371322e-01 -2.317407947881e-01
 -8.616059807319e-02 -4.374626332650e-01 -2.206984371322e-01 -2.317407947881e-01  -8.092648050348e-02 -4.292435008679e-01 -2.229979970226e-01 -2.271261055762e-01
 -8.092648050348e-02 -4.292435008679e-01 -2.229979970226e-01 -2.271261055762e-01  -8.034052704007e-02 -4.283357201702e-01 -2.232522885562e-01 -2.266404021359e-01
 -8.034052704007e-02 -4.283357201702e-01 -2.232522885562e-01 -2.266404021359e-01  -7.958934635739e-02 -4.271752806038e-01 -2.235772433626e-01 -2.260265811685e-01
 -7.958934635739e-02 -4.271752806038e-01 -2.235772433626e-01 -2.260265811685e-01  -7.432970303640e-02 -4.191433214980e-01 -2.258167578740e-01 -2.219979481448e-01
 -7.432970303640e-02 -4.191433214980e-01 -2.258167578740e-01 -2.219979481448e-01  -6.924001576129e-02 -4.114932591637e-01 -2.279173746633e-01 -2.185220151303e-01
 -6.924001576129e-02 -4.114932591637e-01 -2.279173746633e-01 -2.185220151303e-01  -6.817352067913e-02 -4.099010212399e-01 -2.283485699829e-01 -2.178428925937e-01
 -6.817352067913e-02 -4.099010212399e-01 -2.283485699829e-01 -2.178428925937e-01  -6.713846418822e-02 -4.083582979747e-01 -2.287639843958e-01 -2.171993719769e-01
 -6.713846418822e-02 -4.083582979747e-01 -2.287639843958e-01 -2.171993719769e-01  -6.214623163533e-02 -4.009391182265e-01 -2.307243111910e-01 -2.143012544623e-01
 -6.214623163533e-02 -4.009391182265e-01 -2.307243111910e-01 -2.143012544623e-01  -5.708052381705e-02 -3.934087667795e-01 -2.326391783961e-01 -2.116831945393e-01
 -5.708052381705e-02 -3.934087667795e-01 -2.326391783961e-01 -2.116831945393e-01  -5.632635290715e-02 -3.922841313035e-01 -2.329178656727e-01 -2.113191314905e-01
 -5.632635290715e-02 -3.922841313035e-01 -2.329178656727e-01 -2.113191314905e-01  -5.564359628471e-02 -3.912647459335e-01 -2.331687390050e-01 -2.109950261253e-01
 -5.564359628471e-02 -3.912647459335e-01 -2.331687390050e-01 -2.109950261253e-01  -5.060101698830e-02 -3.836847207889e-01 -2.349804601524e-01 -2.087548210794e-01
 -5.060101698830e-02 -3.836847207889e-01 -2.349804601524e-01 -2.087548210794e-01  -4.546157108853e-02 -3.758211178095e-01 -2.367548000837e-01 -2.067279721204e-01
 -4.546157108853e-02 -3.758211178095e-01 -2.367548000837e-01 -2.067279721204e-01  -4.516686448356e-02 -3.753645823326e-01 -2.368544235120e-01 -2.066189828074e-01
 -4.516686448356e-02 -3.753645823326e-01 -2.368544235120e-01 -2.066189828074e-01  -4.490070708988e-02 -3.749516730269e-01 -2.369442043760e-01 -2.065211958337e-01
 -4.490070708988e-02 -3.749516730269e-01 -2.369442043760e-01 -2.065211958337e-01  -3.622387798018e-02 -3.611117243066e-01 -2.397757492705e-01 -2.036462354142e-01
 -3.622387798018e-02 -3.611117243066e-01 -2.397757492705e-01 -2.036462354142e-01  -3.506431857365e-02 -3.591947207940e-01 -2.401409660022e-01 -2.033046524459e-01
 -3.506431857365e-02 -3.591947207940e-01 -2.401409660022e-01 -2.033046524459e-01  -3.505258179643e-02 -3.591752211835e-01 -2.401446477517e-01 -2.033012427205e-01
 -3.505258179643e-02 -3.591752211835e-01 -2.401446477517e-01 -2.033012427205e-01  -2.625711499325e-02 -3.439205239496e-01 -2.428256640259e-01 -2.009968837852e-01
 -2.625711499325e-02 -3.439205239496e-01 -2.428256640259e-01 -2.009968837852e-01  -2.614449035027e-02 -3.437155840182e-01 -2.428590526022e-01 -2.009704352696e-01
 -2.614449035027e-02 -3.437155840182e-01 -2.428590526022e-01 -2.009704352696e-01  -2.559544187924e-02 -3.427124819938e-01 -2.430214989147e-01 -2.008425464688e-01
 -2.559544187924e-02 -3.427124819938e-01 -2.430214989147e-01 -2.008425464688e-01  -1.968101253272e-02 -3.314335929242e-01 -2.447399574940e-01 -1.995705278726e-01
 -1.968101253272e-02 -3.314335929242e-01 -2.447399574940e-01 -1.995705278726e-01  -1.834623453899e-02 -3.287516311011e-01 -2.451203438727e-01 -1.993091043524e-01
 -1.834623453899e-02 -3.287516311011e-01 -2.451203438727e-01 -1.993091043524e-01  -1.412544335219e-02 -3.198670075678e-01 -2.463068753201e-01 -1.985414106310e-01
 -1.412544335219e-02 -3.198670075678e-01 -2.463068753201e-01 -1.985414106310e-01  -1.124402099380e-02 -3.133880592968e-01 -2.471035626111e-01 -1.980673071192e-01
 -1.124402099380e-02 -3.133880592968e-01 -2.471035626111e-01 -1.980673071192e-01  -5.919475106354e-03 -3.002684637478e-01 -2.485494741418e-01 -1.972951153529e-01
 -5.919475106354e-03 -3.002684637478e-01 -2.485494741418e-01 -1.972951153529e-01  -5.064413190387e-03 -2.979903729489e-01 -2.487785914947e-01 -1.971836083188e-01
 -5.064413190387e-03 -2.979903729489e-01 -2.487785914947e-01 -1.971836083188e-01  -4.149296741169e-03 -2.954894537213e-01 -2.490228493473e-01 -1.970681271505e-01
 -4.149296741169e-03 -2.954894537213e-01 -2.490228493473e-01 -1.970681271505e-01   1.327533985676e-04 -2.827455878923e-01 -2.501521667376e-01 -1.965816905471e-01
  1.327533985676e-04 -2.827455878923e-01 -2.501521667376e-01 -1.965816905471e-01   1.850310781260e-03 -2.770221750408e-01 -2.505981357982e-01 -1.964123986875e-01
  1.850310781260e-03 -2.770221750408e-01 -2.505981357982e-01 -1.964123986875e-01   4.445960550404e-03 -2.674334273963e-01 -2.512624788720e-01 -1.961865396219e-01
  4.445960550404e-03 -2.674334273963e-01 -2.512624788720e-01 -1.961865396219e-01   5.907259123514e-03 -2.613690440809e-01 -2.516298763177e-01 -1.960764001764e-01
  5.907259123514e-03 -2.613690440809e-01 -2.516298763177e-01 -1.960764001764e-01   7.925246453817e-03 -2.518373936517e-01 -2.521256510247e-01 -1.959466481282e-01
  7.925246453817e-03 -2.518373936517e-01 -2.521256510247e-01 -1.959466481282e-01   1.012364708427e-02 -2.389219138989e-01 -2.526389789803e-01 -1.958395018603e-01
  1.012364708427e-02 -2.389219138989e-01 -2.526389789803e-01 -1.958395018603e-01   1.051333630047e-02 -2.361700001775e-01 -2.527247697045e-01 -1.958249112147e-01
  1.051333630047e-02 -2.361700001775e-01 -2.527247697045e-01 -1.958249112147e-01   1.136300003347e-02 -2.293337134495e-01 -2.529018267882e-01 -1.957986251602e-01
  1.136300003347e-02 -2.293337134495e-01 -2.529018267882e-01 -1.957986251602e-01   1.220100149163e-02 -2.206488493454e-01 -2.530519460974e-01 -1.957815362996e-01
  1.220100149163e-02 -2.206488493454e-01 -2.530519460974e-01 -1.957815362996e-01   1.278451611233e-02 -2.117104443206e-01 -2.531175729930e-01 -1.957765151043e-01
  1.278451611233e-02 -2.117104443206e-01 -2.531175729930e-01 -1.957765151043e-01   1.303707720154e-02 -2.050615755112e-01 -2.531066326649e-01 -1.957767853767e-01
  1.303707720154e-02 -2.050615755112e-01 -2.531066326649e-01 -1.957767853767e-01   1.309375077077e-02 -2.024806964148e-01 -2.530883760504e-01 -1.957770640867e-01
  1.309375077077e-02 -2.024806964148e-01 -2.530883760504e-01 -1.957770640867e-01   1.302330840793e-02 -1.891896757980e-01 -2.528665112926e-01 -1.957715122373e-01
  1.302330840793e-02 -1.891896757980e-01 -2.528665112926e-01 -1.957715122373e-01   1.257801060961e-02 -1.792264531666e-01 -2.525539352438e-01 -1.957482776483e-01
  1.257801060961e-02 -1.792264531666e-01 -2.525539352438e-01 -1.957482776483e-01   1.215172608356e-02 -1.732427420233e-01 -2.523026972484e-01 -1.957207460231e-01
  1.215172608356e-02 -1.732427420233e-01 -2.523026972484e-01 -1.957207460231e-01   1.116809080639e-02 -1.631539562822e-01 -2.517650881204e-01 -1.956415794665e-01
  1.116809080639e-02 -1.631539562822e-01 -2.517650881204e-01 -1.956415794665e-01   1.046443934741e-02 -1.574262588164e-01 -2.513928591463e-01 -1.955733128949e-01
  1.046443934741e-02 -1.574262588164e-01 -2.513928591463e-01 -1.955733128949e-01   8.393241739909e-03 -1.438691276021e-01 -2.503033387917e-01 -1.953221392834e-01
  8.393241739909e-03 -1.438691276021e-01 -2.503033387917e-01 -1.953221392834e-01   7.973670901819e-03 -1.414954886045e-01 -2.500805981055e-01 -1.952625157008e-01
  7.973670901819e-03 -1.414954886045e-01 -2.500805981055e-01 -1.952625157008e-01   7.618817415941e-03 -1.395570921955e-01 -2.498912765663e-01 -1.952098258121e-01
  7.618817415941e-03 -1.395570921955e-01 -2.498912765663e-01 -1.952098258121e-01   4.656523162556e-03 -1.251767661492e-01 -2.482664595948e-01 -1.946885966139e-01
  4.656523162556e-03 -1.251767661492e-01 -2.482664595948e-01 -1.946885966139e-01   3.239857388589e-03 -1.190998435479e-01 -2.474552403817e-01 -1.943865727621e-01
  3.239857388589e-03 -1.190998435479e-01 -2.474552403817e-01 -1.943865727621e-01   5.848970925055e-04 -1.086016199180e-01 -2.458633944711e-01 -1.937224036822e-01
  5.848970925055e-04 -1.086016199180e-01 -2.458633944711e-01 -1.937224036822e-01   2.385558236453e-04 -1.072990887347e-01 -2.456482443985e-01 -1.936258203646e-01
